kah,mar_auto,mob_mar_aut,month,Spittoono,Weightlifting_at_the_2004_Summer_Olympics_–_Men's_69_kg,Florian_Latorre,Cauffry,Labour_for_Independence,Jude_Dibia,1947_Arkansas_Razorbacks_football_team,Anikey_Stroganov,Umberto_Tirelli,Tylotiella_basipunctata,The_Zero_Hour_(1939_film),John_Ibrahim_(footballer),Iwate_Nippo,Spencer_Frankl,Sign_name,"List_of_listed_buildings_in_South_Knapdale,_Argyll_and_Bute",WKAK,Municipal_Golf_Course,Sandra_Pisani,Padma_Samten
0,0,0,201409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,285,0,201410,5,7,0,6,33,2,5,10,4,1,6,0,1,4,41,5,7,6,2,5
0,209,0,201410,3,6,1,5,30,7,2,15,0,1,3,0,1,1,34,2,7,4,2,4
0,197,0,201410,4,5,1,1,26,3,3,10,2,0,10,0,3,1,48,2,3,7,3,1
0,86,0,201410,5,9,0,3,18,1,3,2,0,3,4,0,4,4,10,2,6,1,3,2
0,95,0,201410,5,7,0,2,16,5,2,7,3,1,10,0,2,4,21,2,7,1,2,6
0,243,0,201410,7,3,2,5,23,3,1,6,1,0,7,0,1,3,37,2,5,4,3,1
0,406,0,201410,5,3,0,2,24,5,3,6,0,1,6,0,4,1,32,1,6,1,1,1
0,251,0,201410,4,6,0,9,11,2,6,9,3,0,7,0,0,3,33,4,10,0,6,4
0,277,0,201410,5,7,1,8,19,6,1,3,5,1,3,0,2,2,31,0,15,2,4,3
0,216,0,201410,4,8,0,6,20,4,2,9,0,0,4,0,5,2,35,0,6,0,3,4
0,100,0,201410,2,3,0,6,20,1,1,3,1,5,12,0,4,4,23,4,4,3,3,11
0,95,0,201410,4,4,0,3,18,3,2,5,4,0,3,0,1,3,23,1,6,2,6,3
0,300,0,201410,4,3,0,12,31,6,5,9,3,2,12,0,3,7,38,3,8,2,1,6
0,308,0,201410,5,4,0,7,15,7,5,2,3,2,7,0,4,2,34,1,3,4,2,3
0,279,0,201410,5,5,0,5,14,3,1,3,3,0,2,0,4,1,27,2,5,1,1,7
0,254,0,201410,3,6,0,4,17,9,6,3,1,0,9,0,0,0,32,1,2,1,4,3
0,211,0,201410,2,3,0,1,18,13,1,7,5,1,9,0,1,1,23,0,8,2,2,5
0,115,0,201410,7,3,1,4,13,2,5,8,2,0,5,0,2,1,23,1,3,1,2,4
0,121,0,201410,3,3,0,4,17,7,2,8,1,0,4,0,3,2,22,3,6,2,1,3
0,255,0,201410,6,6,0,4,18,6,4,9,4,2,6,0,2,5,31,3,7,7,4,5
0,268,0,201410,4,5,1,7,11,9,6,7,1,1,6,0,4,1,28,3,2,1,4,8
0,257,0,201410,5,3,1,6,28,12,2,8,0,1,9,0,2,1,34,4,7,2,2,1
0,243,0,201410,2,7,1,6,10,5,2,5,3,2,4,0,2,2,28,0,8,2,2,3
0,231,0,201410,8,9,0,4,9,2,5,4,0,0,2,0,2,0,19,2,4,4,2,2
0,89,0,201410,2,5,0,2,13,3,3,4,4,1,3,0,2,2,16,3,5,2,1,3
0,120,0,201410,4,7,0,3,18,5,2,4,4,2,6,0,2,4,20,2,3,1,3,9
0,331,0,201410,1,8,0,3,15,7,0,14,2,1,14,0,2,3,34,2,4,3,2,3
0,303,0,201410,5,9,0,3,34,5,6,4,0,1,4,0,2,2,43,1,2,3,2,2
0,252,0,201410,2,6,0,3,13,5,2,7,3,1,8,0,2,2,24,1,4,2,1,4
0,235,0,201410,4,5,0,5,21,6,2,4,3,1,5,0,3,2,39,1,4,1,2,8
0,204,0,201410,7,6,0,4,15,8,5,8,0,1,6,0,3,3,22,2,11,1,3,3
0,92,0,201411,9,4,0,5,16,3,4,12,3,3,5,0,2,2,22,2,26,2,3,1
0,105,0,201411,13,5,0,4,16,3,2,20,1,1,14,0,3,0,21,2,4,1,88,4
0,259,0,201411,12,7,1,5,15,5,5,9,1,0,7,0,4,5,32,2,18,5,7,3
0,269,0,201411,11,4,0,2,16,9,13,7,0,1,7,0,2,2,40,1,23,3,6,2
0,272,0,201411,4,9,2,2,21,22,5,3,2,0,5,0,0,3,28,3,4,2,5,3
0,236,0,201411,5,4,1,3,15,5,7,4,2,0,6,0,1,2,33,3,17,1,3,4
0,262,0,201411,6,5,0,7,55,11,5,8,1,0,2,0,1,3,32,2,14,3,4,3
0,121,0,201411,10,6,0,4,15,5,5,13,2,0,4,0,4,1,33,2,13,0,6,3
0,131,0,201411,7,6,1,5,12,5,8,8,0,2,4,0,1,2,20,3,6,5,8,3
0,262,0,201411,4,10,2,4,12,10,9,6,3,0,3,0,2,3,32,0,10,2,4,6
0,274,0,201411,6,9,0,2,12,4,10,11,2,0,3,0,4,3,41,3,8,1,1,5
0,318,0,201411,6,9,1,6,9,14,5,6,1,0,12,0,8,4,55,5,9,3,4,6
0,275,0,201411,4,12,1,3,16,5,7,15,3,2,9,0,0,2,59,2,11,2,2,1
0,234,0,201411,6,5,0,4,15,6,3,8,3,1,4,0,6,1,49,6,6,5,6,6
0,127,0,201411,12,12,2,4,20,6,3,9,2,0,8,0,2,3,35,0,5,1,0,2
0,100,0,201411,6,10,0,5,16,3,4,2,2,1,5,0,2,4,18,6,5,1,9,10
0,247,0,201411,4,10,1,4,12,7,5,9,2,3,3,0,4,0,27,2,8,3,2,7
0,265,0,201411,4,4,0,8,12,11,3,13,2,1,6,0,3,3,36,5,7,5,2,5
0,253,0,201411,5,8,1,2,14,7,5,8,0,1,5,0,1,3,38,2,4,2,3,2
0,214,0,201411,3,11,0,7,21,10,5,6,2,1,6,0,3,7,39,4,9,4,11,3
0,250,0,201411,7,6,0,5,13,7,6,9,3,2,4,0,3,5,32,0,12,1,1,1
0,119,0,201411,2,5,0,3,21,7,9,10,0,1,11,0,2,2,22,5,14,9,3,3
0,85,0,201411,9,4,0,1,14,5,5,4,1,0,4,0,1,2,23,3,11,2,3,7
0,241,0,201411,6,8,0,11,9,3,8,4,1,1,4,0,2,6,20,2,5,6,0,8
0,231,0,201411,6,3,0,3,18,18,10,9,2,4,2,0,3,4,31,1,7,0,2,5
0,181,0,201411,2,5,0,3,9,12,5,9,3,2,3,0,5,1,28,0,8,3,3,4
0,207,0,201411,3,11,0,4,13,6,5,11,0,0,7,0,1,5,19,1,6,2,2,6
0,162,0,201411,4,3,0,3,10,4,6,5,8,2,5,0,2,0,24,0,4,2,1,3
0,70,0,201411,2,4,0,4,12,6,3,7,2,0,1,0,1,8,37,1,7,3,1,9
0,87,0,201411,3,7,1,2,7,17,3,6,3,1,5,10,0,1,18,0,4,2,5,7
0,0,0,201411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,245,0,201412,7,2,1,7,2,20,10,17,1,0,2,0,1,6,32,1,11,1,1,8
0,281,0,201412,2,3,0,3,6,9,1,6,3,0,7,0,1,0,32,1,6,3,3,1
0,271,0,201412,8,6,0,6,8,33,11,8,7,3,5,0,1,3,35,1,5,2,0,2
0,259,0,201412,1,2,0,3,15,23,7,15,2,0,7,0,1,2,37,1,9,3,3,2
0,199,0,201412,6,6,0,7,7,11,4,7,1,0,3,0,1,4,40,0,4,4,4,2
0,116,0,201412,5,12,1,3,9,6,4,8,3,0,7,0,3,0,24,2,6,1,5,2
0,78,0,201412,4,3,0,5,10,6,0,4,2,3,6,1,2,4,17,3,22,2,1,6
0,236,0,201412,8,6,1,4,11,8,6,4,1,2,0,0,1,2,34,0,4,0,4,3
0,256,0,201412,1,6,0,5,13,10,1,6,4,1,2,0,2,4,32,2,4,2,2,2
0,264,0,201412,5,8,1,2,6,6,1,6,0,1,2,0,1,4,23,4,10,1,3,3
0,231,0,201412,2,5,1,6,19,6,6,12,6,1,4,0,3,1,40,2,5,5,3,3
0,145,0,201412,7,3,2,6,12,9,4,4,2,0,3,0,2,1,30,0,5,1,2,5
0,80,0,201412,5,3,0,5,8,6,2,3,2,2,5,0,2,1,24,3,5,3,1,2
0,104,0,201412,1,3,1,6,17,3,3,4,6,1,4,0,4,4,16,1,5,2,2,3
0,227,0,201412,2,2,0,4,7,4,3,12,2,1,4,0,4,1,28,3,7,2,2,3
0,213,0,201412,2,11,0,3,12,2,4,9,4,1,7,0,5,5,20,1,6,2,3,4
0,217,0,201412,3,8,0,5,7,1,6,6,1,1,5,0,5,2,34,0,7,2,1,2
0,207,0,201412,6,5,1,8,17,3,5,4,2,4,4,0,2,2,28,3,8,1,2,5
0,197,0,201412,5,7,0,6,13,5,7,7,2,1,2,0,2,2,18,1,8,4,3,4
0,76,0,201412,1,6,0,6,11,9,8,8,2,2,4,0,4,28,26,0,6,4,1,2
0,72,0,201412,1,1,0,4,7,4,6,7,2,0,1,0,0,2,22,1,5,6,8,4
0,163,0,201412,2,12,1,2,14,6,10,7,3,1,4,0,1,3,29,1,5,0,2,10
0,163,0,201412,2,5,0,4,11,2,3,8,0,0,3,1,2,4,19,1,6,1,2,0
0,103,0,201412,2,5,0,8,15,5,4,5,2,1,5,0,6,4,30,2,6,2,1,6
0,45,0,201412,2,2,0,6,6,2,4,10,2,1,3,0,2,2,14,4,9,3,5,4
0,72,0,201412,6,4,0,2,6,4,3,3,1,1,2,0,1,0,16,1,7,5,0,4
0,55,0,201412,1,5,0,2,10,6,6,6,8,1,2,0,2,2,21,3,5,0,3,3
0,60,0,201412,3,8,1,5,14,8,2,8,2,0,7,0,3,2,23,2,5,1,3,2
0,150,0,201412,3,3,0,7,11,3,2,2,3,0,1,0,1,2,26,4,15,1,1,7
0,116,0,201412,2,3,0,4,6,7,4,10,2,1,1,0,4,1,16,3,12,2,7,3
0,92,0,201412,1,0,0,2,11,5,6,9,0,0,4,0,0,1,26,0,10,2,7,1
0,51,0,201501,3,5,1,7,10,3,2,11,1,1,1,0,2,1,12,1,7,1,4,2
0,113,0,201501,2,4,0,5,14,8,4,7,1,0,2,0,2,3,22,3,3,3,2,3
0,81,0,201501,8,8,0,3,9,2,5,4,4,0,3,0,4,3,26,2,4,2,1,3
0,107,0,201501,4,5,0,5,9,5,3,7,0,1,2,0,0,1,19,0,4,2,2,4
0,204,0,201501,3,5,0,2,23,18,4,3,2,0,1,0,1,4,31,0,10,1,1,5
0,195,0,201501,2,4,0,5,9,11,3,7,3,0,3,0,3,0,31,0,9,0,1,1
0,258,0,201501,3,3,1,1,11,2,5,5,2,1,5,0,2,0,26,1,10,4,1,8
0,243,0,201501,4,5,82,4,11,8,3,4,3,1,1,0,2,2,43,1,9,4,9,6
0,214,0,201501,2,5,11,4,8,5,1,5,2,0,7,0,1,1,27,2,5,2,2,6
0,136,0,201501,6,6,10,4,15,5,11,16,1,3,3,0,1,0,20,0,5,1,1,4
0,203,0,201501,4,2,7,4,8,7,3,8,1,0,5,0,2,2,21,1,1,2,2,3
0,261,0,201501,2,6,3,2,4,4,4,12,0,0,3,0,1,1,29,2,3,1,1,2
0,250,0,201501,2,6,9,3,11,3,4,4,5,1,2,0,1,4,26,1,8,6,3,4
0,242,0,201501,1,5,2,4,19,7,4,5,2,0,3,0,0,3,29,2,4,1,1,5
0,265,0,201501,4,2,5,3,32,8,5,3,0,0,5,0,1,0,41,2,5,2,1,3
0,214,0,201501,1,6,16,6,8,13,2,5,2,2,3,0,0,2,24,1,6,1,1,2
0,79,0,201501,4,5,4,2,7,2,1,10,1,1,1,0,0,2,27,0,7,1,5,2
0,97,0,201501,3,5,5,6,17,0,4,11,6,0,6,0,2,2,20,1,6,2,1,2
0,235,0,201501,6,7,12,2,12,3,2,14,4,2,6,0,2,2,34,0,6,3,1,5
0,351,0,201501,3,4,8,6,22,7,3,9,1,1,23,0,5,0,40,1,8,4,2,8
0,274,0,201501,4,1,2,2,58,3,2,9,0,0,4,0,2,7,31,1,8,4,4,2
0,294,0,201501,3,5,6,3,50,5,3,8,1,0,2,0,3,3,36,1,8,2,3,2
0,222,0,201501,2,3,10,3,29,5,3,13,1,2,3,0,1,5,24,1,8,1,3,4
0,89,0,201501,0,3,3,2,13,5,1,8,1,0,4,0,2,2,26,2,5,1,3,2
0,132,0,201501,2,2,5,2,9,2,1,5,2,2,3,0,1,5,31,1,2,3,2,6
0,228,0,201501,4,43,7,2,9,7,5,17,4,1,4,0,0,1,30,1,3,4,4,4
0,290,0,201501,7,8,5,2,9,5,2,9,2,1,1,0,2,2,33,1,8,3,2,2
0,333,0,201501,6,6,6,1,18,4,2,10,4,1,6,0,4,1,37,1,8,4,4,3
0,266,0,201501,5,3,4,3,11,4,3,6,3,2,0,0,3,1,32,1,7,1,1,10
0,243,0,201501,2,23,7,7,18,2,1,4,1,1,4,0,3,0,29,2,6,1,3,3
0,75,0,201501,3,7,4,3,9,2,2,4,1,0,6,0,3,3,12,1,11,2,1,4
0,98,0,201502,1,3,4,1,11,4,5,5,1,1,1,0,2,1,25,1,7,1,2,3
0,241,0,201502,1,8,5,2,9,4,2,8,2,1,5,0,4,2,32,0,5,1,4,5
0,250,0,201502,5,16,9,1,14,4,4,2,2,0,18,0,3,3,47,1,6,1,2,1
0,291,0,201502,4,3,4,6,24,5,1,6,4,0,12,0,3,4,44,4,12,4,3,4
0,0,0,201502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,258,0,201502,2,4,16,8,14,8,2,6,6,3,3,0,2,0,33,2,8,5,1,6
0,117,0,201502,6,4,9,8,17,8,6,6,1,2,6,0,3,6,25,1,5,3,2,6
0,141,0,201502,3,9,8,8,16,4,1,7,2,1,2,1,2,6,19,0,4,3,3,5
0,248,0,201502,1,10,6,2,11,3,3,22,2,1,4,0,3,1,34,1,2,1,6,4
0,301,0,201502,5,3,6,3,13,5,3,4,2,2,5,0,2,3,45,2,7,5,1,2
0,282,0,201502,3,3,4,2,5,6,5,3,6,0,3,0,2,4,37,1,6,4,5,2
0,280,0,201502,3,6,4,4,13,6,4,4,8,0,3,0,3,3,34,0,3,4,3,5
0,232,0,201502,5,6,12,5,17,3,2,9,4,2,5,0,4,3,19,3,11,3,2,3
0,110,0,201502,6,3,7,5,15,4,3,8,2,1,6,0,3,2,30,4,8,2,1,3
0,96,0,201502,3,8,12,4,9,5,6,4,5,2,5,0,1,2,26,4,2,2,1,7
0,215,0,201502,1,6,6,2,15,5,2,6,1,1,3,0,2,4,31,1,4,2,1,5
0,263,0,201502,6,10,9,3,13,6,3,6,3,1,3,0,3,4,26,0,8,2,3,2
0,263,0,201502,1,4,10,3,18,5,1,13,4,2,3,0,2,3,34,1,1,2,2,1
0,244,0,201502,6,3,9,6,12,6,6,5,2,2,8,0,1,2,26,1,3,1,2,4
0,206,0,201502,3,4,8,6,14,5,2,7,3,1,5,0,4,1,38,1,6,4,3,0
0,155,0,201502,4,5,8,4,13,5,3,4,5,2,3,0,1,0,32,1,6,2,1,2
0,100,0,201502,3,4,7,2,10,5,1,4,3,1,4,0,1,0,31,1,7,0,3,1
0,278,0,201502,6,2,8,5,10,6,1,8,5,0,1,0,2,1,34,5,7,1,1,2
0,253,0,201502,2,0,14,4,15,4,5,6,1,3,7,0,2,2,38,0,3,5,2,5
0,278,0,201502,3,9,9,5,13,3,6,5,1,2,4,0,1,0,37,2,11,0,2,5
0,227,0,201502,3,7,7,4,8,4,6,2,2,1,4,0,2,3,36,3,8,5,2,2
0,232,0,201502,5,2,10,4,7,4,2,5,1,2,6,0,1,5,30,0,7,1,3,4
0,95,0,201502,2,5,10,0,9,7,3,9,3,1,5,0,2,1,19,1,4,5,1,4
0,0,0,201502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,201502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,201502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,95,0,201503,3,3,3,4,19,6,3,6,3,1,2,0,2,3,26,2,5,1,2,1
0,248,0,201503,4,6,7,2,11,5,1,1,2,2,3,0,1,2,30,3,9,2,2,2
0,278,0,201503,8,5,5,4,14,10,3,3,1,1,8,0,1,3,26,3,9,5,2,3
0,246,0,201503,6,6,5,7,21,7,2,10,4,4,7,0,5,9,37,4,8,6,4,7
0,254,0,201503,4,2,7,4,58,3,5,6,2,1,6,0,2,1,35,3,11,2,1,3
0,199,0,201503,2,4,5,3,24,3,6,8,2,1,5,0,2,2,33,3,4,5,2,7
0,108,0,201503,2,3,4,1,16,4,1,10,1,1,3,0,0,1,11,1,5,6,1,2
0,108,0,201503,3,3,4,6,17,3,4,3,0,5,6,0,5,2,30,3,6,3,1,2
0,245,0,201503,4,4,7,4,9,3,5,6,4,1,3,0,4,1,35,3,12,3,8,4
0,276,0,201503,5,11,7,3,13,1,1,16,3,0,2,0,4,3,32,4,11,3,0,2
0,250,1,201503,4,6,1,2,18,2,2,6,11,1,5,0,4,3,65,0,6,4,4,3
0,257,0,201503,6,7,5,2,14,8,1,5,1,5,6,0,2,4,37,1,6,4,2,4
0,193,0,201503,6,7,11,5,19,9,6,4,6,2,6,0,4,5,29,2,6,6,2,10
0,104,0,201503,3,6,7,8,13,4,6,3,1,2,2,0,2,2,20,0,8,4,4,7
0,90,0,201503,4,2,11,3,13,3,2,8,2,2,0,0,1,3,18,1,13,6,2,8
0,255,0,201503,4,4,5,3,18,4,1,6,2,2,4,0,3,3,32,3,3,1,2,4
0,303,0,201503,3,5,10,3,14,7,3,3,3,2,4,0,3,3,35,2,3,4,2,7
0,245,0,201503,4,17,2,1,17,11,2,10,3,1,3,74,2,1,28,1,4,3,1,1
0,255,0,201503,0,22,7,3,14,6,5,4,3,1,6,17,0,1,31,2,8,1,2,2
0,221,0,201503,4,6,9,2,11,6,2,8,1,5,2,20,3,5,28,2,5,5,2,2
0,78,0,201503,2,6,3,4,16,4,3,4,3,1,2,6,3,4,17,4,5,3,2,4
0,109,0,201503,5,11,6,4,13,8,2,6,1,1,2,3,1,3,20,0,5,2,2,3
0,277,0,201503,4,6,8,3,18,5,1,3,4,1,4,4,2,4,34,2,4,2,1,1
0,247,0,201503,8,6,8,2,7,6,4,4,3,3,6,4,6,2,27,2,10,3,1,3
0,257,0,201503,2,6,9,3,12,9,2,9,2,1,5,3,4,1,36,1,10,4,1,5
0,265,0,201503,3,4,6,1,15,6,4,7,0,1,7,5,1,5,31,3,6,3,1,5
0,185,0,201503,2,13,10,5,11,12,1,11,1,1,3,9,2,4,29,2,6,3,2,3
0,83,0,201503,2,16,19,4,15,3,4,5,3,2,3,1,2,6,19,2,5,5,2,5
0,101,0,201503,3,2,14,2,17,3,4,7,2,1,3,4,2,4,20,2,6,2,5,2
0,240,0,201503,1,2,18,4,14,7,2,7,1,2,2,1,3,2,27,1,1,3,2,6
0,266,0,201503,5,2,14,4,17,6,4,4,3,2,3,3,2,6,39,3,10,3,4,3
0,249,0,201504,5,5,4,4,14,11,5,5,1,2,3,10,3,5,44,0,4,3,3,2
0,226,56,201504,2,6,6,1,14,8,3,7,4,4,11,7,2,4,31,4,11,3,1,1
0,149,11,201504,0,7,24,1,14,1,5,3,2,2,5,3,1,4,18,0,8,3,4,1
0,99,0,201504,4,7,11,3,20,3,2,7,2,1,1,2,1,3,17,2,7,2,2,6
0,79,0,201504,4,2,7,3,9,2,1,3,1,2,3,7,2,2,15,2,9,7,1,3
0,234,5,201504,4,3,4,3,11,6,9,3,3,1,5,7,2,5,26,1,18,3,3,4
0,262,1,201504,5,4,5,2,18,5,4,8,7,1,2,2,2,1,34,3,7,1,2,1
0,238,15,201504,4,10,7,6,13,2,5,8,0,2,4,6,3,5,42,3,5,1,3,6
0,228,6,201504,5,9,6,2,73,11,1,16,1,2,3,4,2,0,29,1,6,4,6,1
0,222,9,201504,4,8,10,0,19,8,2,17,4,4,6,9,4,8,32,1,5,3,2,16
0,77,2,201504,5,4,15,1,21,6,4,10,0,3,6,2,1,5,20,5,6,2,2,2
0,99,4,201504,1,7,7,4,29,5,5,2,3,2,6,2,3,4,23,2,5,3,0,5
0,231,5,201504,4,5,7,3,21,5,3,7,1,1,5,3,1,1,45,2,2,3,2,5
0,275,3,201504,8,4,8,2,16,6,4,14,1,2,3,3,1,3,26,4,5,1,1,3
0,287,5,201504,5,9,10,2,17,2,5,15,1,1,4,5,2,1,36,2,7,5,3,5
0,307,7,201504,4,9,10,4,9,3,3,3,3,1,4,4,2,1,38,1,9,3,1,4
0,240,10,201504,6,6,1,4,17,3,4,8,1,0,8,1,3,2,25,0,4,4,5,13
0,115,2,201504,8,6,6,2,14,7,7,2,4,0,3,5,0,2,24,0,5,1,1,6
0,124,3,201504,3,2,4,7,18,6,5,5,2,0,2,5,1,1,17,2,18,1,3,3
0,252,2,201504,2,5,9,3,15,4,2,19,2,1,4,2,1,5,34,1,5,9,3,3
0,276,8,201504,2,2,4,1,9,4,3,11,0,0,7,5,3,4,26,2,7,2,2,8
0,236,5,201504,3,3,4,4,29,9,4,5,2,3,6,7,4,4,29,0,7,3,3,6
0,240,2,201504,8,4,6,2,14,3,2,4,1,1,6,2,3,3,28,4,17,3,2,6
0,250,5,201504,2,17,9,4,17,6,5,9,4,0,9,6,3,1,33,2,6,6,3,2
0,126,1,201504,6,3,9,1,19,3,4,5,2,0,4,5,1,2,28,4,2,1,1,4
0,114,9,201504,9,5,5,3,13,6,8,2,0,2,5,3,3,2,28,2,2,3,8,5
0,237,3,201504,6,5,11,4,19,3,15,4,0,1,3,4,4,3,36,1,5,3,2,5
0,231,3,201504,9,8,7,3,23,7,7,9,4,0,7,9,6,2,39,2,0,4,7,5
0,247,6,201504,5,8,9,4,27,9,8,7,3,1,1,5,4,7,40,0,5,5,4,8
0,245,1,201504,10,17,7,7,20,10,7,4,3,1,4,1,5,3,33,0,8,5,4,5
0,0,0,201504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,180,8,201505,5,10,4,11,19,4,10,3,1,1,6,3,6,2,30,0,1,3,6,8
0,89,3,201505,6,7,3,8,17,6,8,2,2,0,4,3,6,5,21,0,6,3,4,3
0,99,1,201505,4,10,4,11,19,13,3,0,1,1,3,7,4,3,29,0,4,2,2,1
0,232,9,201505,9,7,7,6,27,1,8,5,1,1,9,1,6,1,34,1,12,4,4,6
0,235,3,201505,3,1,2,7,23,9,7,3,4,1,4,3,5,4,35,0,6,1,3,6
0,308,4,201505,6,6,2,4,23,6,10,6,2,2,2,2,6,3,34,1,3,5,5,6
0,323,1,201505,9,2,9,5,18,9,9,8,2,1,2,5,4,0,58,0,3,9,1,6
0,230,4,201505,13,7,15,4,71,5,4,2,2,0,8,4,6,1,41,0,7,6,1,8
0,71,1,201505,8,7,10,9,32,6,9,5,1,0,8,4,6,1,25,2,7,4,4,0
24,93,6,201505,2,5,11,3,34,7,7,2,2,1,4,3,2,5,25,1,4,3,2,5
10,272,5,201505,8,6,4,6,31,7,6,5,3,1,7,5,5,2,32,1,8,2,3,6
26,283,5,201505,8,10,12,8,23,8,4,4,0,1,4,5,5,2,41,1,7,6,2,6
4,270,6,201505,7,10,7,5,29,3,6,1,4,1,6,3,6,1,37,0,2,1,2,3
5,216,4,201505,6,3,4,8,33,4,2,2,2,0,15,4,5,2,33,1,7,3,1,8
5,210,4,201505,5,9,26,7,24,6,9,8,4,0,5,1,15,2,38,0,1,1,1,6
3,94,1,201505,10,7,0,10,23,2,3,4,2,0,5,4,4,0,26,0,1,4,3,10
3,84,6,201505,4,8,1,9,26,2,3,5,1,1,2,10,20,2,25,1,8,2,4,3
5,219,4,201505,3,6,1,7,20,15,6,9,3,2,4,6,5,1,31,0,9,4,5,6
5,255,5,201505,7,6,3,6,10,9,5,2,3,0,10,3,6,4,44,2,3,1,6,2
6,288,9,201505,4,1,4,5,11,8,8,7,1,0,4,5,3,1,30,1,10,3,5,3
2,287,13,201505,9,6,4,5,13,2,4,8,0,0,5,4,6,2,36,2,2,2,3,4
2,184,6,201505,9,11,3,12,8,5,8,5,1,1,8,5,3,4,34,2,6,4,1,6
2,82,5,201505,6,4,5,2,10,7,4,4,3,4,5,13,3,4,31,0,3,4,4,7
1,73,3,201505,5,5,5,3,10,3,5,2,2,0,8,4,2,3,26,1,3,3,2,4
4,179,2,201505,8,5,8,4,14,3,4,2,2,1,10,3,5,9,37,0,5,1,5,6
4,250,4,201505,8,7,2,4,9,8,4,5,2,1,4,5,5,7,49,1,5,7,5,7
6,274,4,201505,9,6,6,4,10,4,5,8,2,0,4,5,7,5,28,1,10,3,3,8
4,266,5,201505,5,8,4,12,24,10,7,4,5,0,12,9,3,3,30,0,3,2,6,7
3,231,9,201505,10,14,4,4,14,2,4,3,0,4,4,5,4,2,55,0,5,4,3,2
1,69,4,201505,13,2,7,5,16,3,4,2,2,2,3,7,1,2,27,1,6,2,3,8
3,98,3,201505,4,5,5,2,10,4,4,3,0,0,7,8,8,0,38,0,2,5,2,8
2,256,7,201506,10,11,3,2,4,10,2,1,3,1,4,4,3,4,44,0,23,5,7,3
3,298,11,201506,5,6,2,5,15,8,4,8,2,0,9,6,4,3,33,0,1,4,5,6
2,247,3,201506,14,7,20,5,42,6,6,5,4,0,1,1,2,2,25,0,11,4,5,7
0,230,4,201506,11,10,5,9,12,6,147,7,2,0,3,4,13,5,32,4,3,4,1,4
5,204,10,201506,8,16,7,2,5,4,8,6,1,0,6,3,4,3,39,0,7,4,1,8
1,92,8,201506,12,12,4,7,11,7,4,6,3,0,2,5,5,2,28,1,3,1,2,9
0,105,9,201506,11,9,5,7,15,8,1,9,1,0,11,4,9,1,25,2,8,3,7,7
1,230,7,201506,13,12,6,6,12,4,4,3,1,0,3,2,4,2,46,1,7,5,3,5
10,290,6,201506,16,8,11,5,15,7,5,5,6,0,6,1,5,5,36,2,6,0,6,2
3,244,6,201506,7,9,3,5,19,11,5,6,1,2,5,4,2,1,32,2,0,2,5,5
4,258,10,201506,4,6,6,9,13,5,7,5,1,2,6,3,12,3,37,0,11,3,3,2
10,181,1,201506,8,8,4,9,13,9,3,7,5,1,8,2,7,3,28,0,1,4,2,7
4,84,1,201506,1,2,14,0,5,2,11,6,0,1,12,0,1,0,17,0,2,2,1,3
3,105,0,201506,2,3,14,0,21,3,2,2,1,1,2,1,0,5,10,1,2,2,1,2
9,266,3,201506,5,1,4,1,9,6,0,3,2,0,6,3,0,2,27,0,7,0,1,4
12,284,2,201506,4,2,5,3,10,4,0,4,1,0,3,2,0,1,28,0,7,4,4,3
8,236,4,201506,2,1,7,3,9,6,2,1,1,0,5,5,1,0,27,0,5,0,0,3
5,225,2,201506,3,2,4,3,16,3,0,4,2,1,6,1,0,0,32,0,0,3,0,5
5,175,1,201506,8,4,3,2,12,8,2,1,1,2,5,9,1,2,24,1,5,0,1,1
4,103,1,201506,3,2,19,2,7,2,1,17,3,1,2,2,3,2,27,0,3,0,2,14
2,121,3,201506,4,4,4,1,13,1,2,4,1,1,4,4,0,3,36,1,5,5,2,18
4,230,6,201506,3,1,37,2,13,15,0,3,14,2,4,4,0,3,28,0,4,26,0,4
8,221,2,201506,18,6,6,3,13,10,2,7,2,0,4,2,2,3,29,2,22,1,2,4
5,234,6,201506,5,4,10,6,9,5,0,4,2,1,5,1,13,3,35,1,8,3,2,9
4,221,5,201506,3,8,19,4,10,5,1,6,2,1,4,3,0,5,19,1,1,2,7,3
4,163,1,201506,2,4,5,3,9,3,2,5,1,1,2,1,1,2,25,0,4,0,0,1
4,56,1,201506,4,4,7,0,16,2,1,6,0,0,6,1,0,0,8,2,4,1,1,3
0,88,0,201506,6,5,7,1,11,4,0,4,0,0,2,1,1,1,15,0,1,7,3,4
1,211,2,201506,8,4,4,3,11,3,0,5,0,1,2,1,2,0,13,0,4,9,6,4
3,213,1,201506,3,0,4,1,8,7,0,4,1,0,2,1,0,0,31,1,1,0,1,3
0,0,0,201506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
